"","lat","lon","cc","cth","ctt","cod","nd","tdiff","time.rel","sza","cc.025","cc.975","sat"
"86",30.4078872180979,-61.3624656123726,0.777292576419214,2.17074646547684,5.78190672958267,10.1218185526315,58.1654683340719,0,20.3333333333333,37.3437474763029,0.5,1,"GOES16"
"87",30.3149794987234,-61.3235566650116,0.801742919389978,2.25075592606631,5.239331469212,10.4624629434937,67.9370637703381,0,20.6666666666667,37.7196940170654,0.592592592592593,1,"GOES16"
"88",30.2220717793489,-61.2846477176506,0.805251641137856,2.44210137057742,3.91445746465563,10.9019139418521,48.7213970637902,0,21,38.7005312813189,0.521739130434783,1,"GOES16"
"89",30.1357667131882,-61.2544759904387,0.847826086956522,2.41639351925153,4.14873149743243,10.9773440955774,71.8477493280404,0,21.3333333333333,40.2502791943757,0.625,1,"GOES16"
"90",30.0494616470274,-61.2243042632268,0.823529411764706,2.31312701650406,4.94359114137416,9.63514594159095,53.1067488954522,0,21.6666666666667,42.2933336395064,0.454545454545455,1,"GOES16"
"91",29.9631565808666,-61.1941325360149,0.812636165577342,2.26772363307801,5.29062125466089,9.12431536715535,72.3200388095077,0,22,44.7719042160932,0.428571428571429,1,"GOES16"
"92",29.8805214228229,-61.1706442593267,0.802173913043478,2.26172456561445,5.37623302012953,8.72099404283192,59.8822384397042,0,22.3333333333333,47.6109805397365,0.428571428571429,1,"GOES16"
"93",29.7978862647791,-61.1471559826385,0.82646420824295,2.33700503694823,4.88268604838286,9.84044318305179,61.1352158309308,0,22.6666666666667,50.7495424597486,0.5,1,"GOES16"
"94",29.7152511067354,-61.1236677059503,0.79826464208243,2.31529577369137,5.07447231837683,10.2222516619461,58.6365967652254,0,23,54.1374880445236,0.392857142857143,1,"GOES16"
"95",29.6360579020299,-61.1083644437264,0.80561555075594,2.38025299885443,4.65217163903375,9.98471928672708,58.6039018950933,0,23.3333333333333,57.7249896088635,0.36,1,"GOES16"
"96",29.5568646973244,-61.0930611815026,0.796976241900648,2.37909038187649,4.69628800043453,9.69946725476638,58.663091714252,0,23.6666666666667,61.4758249039784,0.259259259259259,1,"GOES16"
"97",29.4776714926189,-61.0777579192787,0.799136069114471,2.45908862632393,4.1185937390765,12.0454060864629,64.2314591827429,0,24,65.366834026691,0.285714285714286,1,"GOES16"
